SEA1TPTASKSVC02,8004,jetty-tasksvc,/usr/java/latest/bin/java -Dcom.sun.management.jmxremote -Dcom.sun.management.jmxremote.port=8004 -Dcom.sun.management.jmxremote.authenticate=false -Dcom.sun.management.jmxremote.ssl=false -Dtheplatform.log.dir=/var/log/app -Dlogback.configurationFile=file:/app/jetty-tasksvc/config/logback.xml -Djava.library.path=/app/jetty-tasksvc/lib/ext -Xmx1024m -Xms1024m -XX:MaxPermSize=512m -XX:NewSize=128m -XX:MaxNewSize=512M -XX:+UseConcMarkSweepGC -XX:+CMSPermGenSweepingEnabled -XX:+CMSClassUnloadingEnabled -Djetty.home=/app/jetty-tasksvc -Djetty.config=/app/jetty-tasksvc/config -jar /app/jetty-tasksvc/start.jar /app/jetty-tasksvc/etc/jetty-setuid.xml /app/jetty-tasksvc/etc/jetty-tasksvc.xml
SEA1TPTASKSVC91,8004,jetty-tasksvc,/usr/java/latest/bin/java -Dcom.sun.management.jmxremote -Dcom.sun.management.jmxremote.port=8004 -Dcom.sun.management.jmxremote.authenticate=false -Dcom.sun.management.jmxremote.ssl=false -Dtheplatform.log.dir=/var/log/app -Dlogback.configurationFile=file:/app/jetty-tasksvc/config/logback.xml -Djava.library.path=/app/jetty-tasksvc/lib/ext -Xmx1024m -Xms1024m -XX:MaxPermSize=512m -XX:NewSize=128m -XX:MaxNewSize=512M -XX:+UseConcMarkSweepGC -XX:+CMSPermGenSweepingEnabled -XX:+CMSClassUnloadingEnabled -Djetty.home=/app/jetty-tasksvc -Djetty.config=/app/jetty-tasksvc/config -jar /app/jetty-tasksvc/start.jar /app/jetty-tasksvc/etc/jetty-setuid.xml /app/jetty-tasksvc/etc/jetty-tasksvc.xml
SEA1TPMQ03,8004,___,/usr/java/jdk1.5.0_14/jre/bin/java -Dweblogic.Name=sea1tpmq03 -Djava.security.policy=/home/bea/wlserver_10.0/server/lib/weblogic.policy -Dweblogic.management.server=http://10.1.49.143:7001 -Djava.library.path=/usr/java/jdk1.5.0_14/jre/lib/amd64/server:/usr/java/jdk1.5.0_14/jre/lib/amd64:/usr/java/jdk1.5.0_14/jre/../lib/amd64::/home/bea/wlserver_10.0/server/native/linux/x86_64:/home/bea/wlserver_10.0/server/native/linux/x86_64/oci920_8 -Djava.class.path=/home/bea/wlserver_10.0/server/lib/weblogic_sp.jar:/home/bea/wlserver_10.0/server/lib/weblogic.jar -Dweblogic.system.BootIdentityFile=/home/bea/user_projects/domains/tp_jmsdomain/servers/sea1tpmq03/data/nodemanager/boot.properties -Dweblogic.nodemanager.ServiceEnabled=true -Dweblogic.security.SSL.ignoreHostnameVerification=true -Dweblogic.ReverseDNSAllowed=false -Xmx13312m -Xms13312m -XX:MaxPermSize=8196m -Dcom.sun.management.jmxremote -Dcom.sun.management.jmxremote.port=8004 -Dcom.sun.management.jmxremote.authenticate=false -Dcom.sun.management.jmxremote.ssl=false weblogic.Server
SEA1TPMQ03,___,___,/bin/sh ./startNodeManager.sh
SEA1TPMQ03,___,___,/usr/java/jdk1.5.0_14/bin/java -client -Xms32m -Xmx200m -XX:MaxPermSize=128m -Xverify:none -Djava.security.policy=/home/bea/wlserver_10.0/server/lib/weblogic.policy -Dweblogic.nodemanager.javaHome=/usr/java/jdk1.5.0_14 weblogic.NodeManager -v
SEA1TPMQ03,___,___,/bin/sh ./startWebLogic.sh
SEA1TPMQ03,___,___,/usr/java/jdk1.5.0_14/bin/java -client -Xms2048m -Xmx2048m -XX:CompileThreshold=8000 -XX:PermSize=48m -XX:MaxPermSize=1024m -Xverify:none -da -Dplatform.home=/home/bea/wlserver_10.0 -Dwls.home=/home/bea/wlserver_10.0/server -Dweblogic.home=/home/bea/wlserver_10.0/server -Dwli.home=/home/bea/wlserver_10.0/integration -Dweblogic.management.discover=true -Dwlw.iterativeDev= -Dwlw.testConsole= -Dwlw.logErrorsToConsole= -Dweblogic.ext.dirs=/home/bea/patch_wls1001/profiles/default/sysext_manifest_classpath -Dweblogic.Name=AdminServer -Djava.security.policy=/home/bea/wlserver_10.0/server/lib/weblogic.policy weblogic.Server
SEA1TPMQ04,___,___,/bin/sh ./startNodeManager.sh
SEA1TPMQ04,___,___,/usr/java/jdk1.5.0_14/bin/java -client -Xms32m -Xmx200m -XX:MaxPermSize=128m -Xverify:none -Djava.security.policy=/home/bea/wlserver_10.0/server/lib/weblogic.policy -Dweblogic.nodemanager.javaHome=/usr/java/jdk1.5.0_14 weblogic.NodeManager -v
SEA1TPMQ04,8004,___,/usr/java/jdk1.5.0_14/jre/bin/java -Dweblogic.Name=sea1tpmq04 -Djava.security.policy=/home/bea/wlserver_10.0/server/lib/weblogic.policy -Dweblogic.management.server=http://10.1.49.143:7001 -Djava.library.path=/usr/java/jdk1.5.0_14/jre/lib/amd64/server:/usr/java/jdk1.5.0_14/jre/lib/amd64:/usr/java/jdk1.5.0_14/jre/../lib/amd64::/home/bea/wlserver_10.0/server/native/linux/x86_64:/home/bea/wlserver_10.0/server/native/linux/x86_64/oci920_8 -Djava.class.path=/home/bea/wlserver_10.0/server/lib/weblogic_sp.jar:/home/bea/wlserver_10.0/server/lib/weblogic.jar -Dweblogic.system.BootIdentityFile=/home/bea/user_projects/domains/tp_jmsdomain/servers/sea1tpmq04/data/nodemanager/boot.properties -Dweblogic.nodemanager.ServiceEnabled=true -Dweblogic.security.SSL.ignoreHostnameVerification=true -Dweblogic.ReverseDNSAllowed=false -Xmx12288m -Xms12288m -XX:MaxPermSize=8196m -Dcom.sun.management.jmxremote -Dcom.sun.management.jmxremote.port=8004 -Dcom.sun.management.jmxremote.authenticate=false -Dcom.sun.management.jmxremote.ssl=false weblogic.Server
