what,kind,bundleId,bundleVersion,description,time
started,bundle,com.aptana.ide.editors,1.2.7.024747,com.aptana.ide.editors,1248973857590
started,bundle,com.aptana.ide.scripting,1.2.7.024747,com.aptana.ide.scripting,1248973857590
started,bundle,com.aptana.ide.search,1.2.7.024747,com.aptana.ide.search,1248973857763
started,bundle,org.eclipse.eclipsemonkey,1.2.7.024747,org.eclipse.eclipsemonkey,1248973866102
started,bundle,org.eclipse.eclipsemonkey.lang.javascript,1.2.7.024747,org.eclipse.eclipsemonkey.lang.javascript,1248973866120
started,bundle,org.eclipse.eclipsemonkey.doms,1.2.7.024747,org.eclipse.eclipsemonkey.doms,1248973866780
started,bundle,com.aptana.ide.eclipse34.aptana.bootstrap,1.2.6.23265,com.aptana.ide.eclipse34.aptana.bootstrap,1248973867094
stopped,bundle,com.aptana.ide.eclipse34.aptana.bootstrap,1.2.6.23265,com.aptana.ide.eclipse34.aptana.bootstrap,1248973867096
unresolved,bundle,com.aptana.ide.eclipse34.aptana.bootstrap,1.2.6.23265,com.aptana.ide.eclipse34.aptana.bootstrap,1248973867117
uninstalled,bundle,com.aptana.ide.eclipse34.aptana.bootstrap,1.2.6.23265,com.aptana.ide.eclipse34.aptana.bootstrap,1248973867123
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1248974000178
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1248974002057
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1248974002452
closed,view,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.internal.introview,1248974002495
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1248974010179
activated,view,org.eclipse.ui.views,3.3.0.I20080509-2000,org.eclipse.ui.views.ContentOutline,1248974088263
started,bundle,com.aptana.ide.io.file,1.2.7.024747,com.aptana.ide.io.file,1248974104355
started,bundle,org.eclipse.m2m.atl.engine.vm,2.0.0.v200806101117,org.eclipse.m2m.atl.engine.vm,1248974104857
started,bundle,org.eclipse.m2m.atl.adt.editor,2.0.0.v200806101117,org.eclipse.m2m.atl.adt.editor,1248974104857
opened,view,com.aptana.ide.core.ui,1.2.7.024747,com.aptana.ide.core.ui.AptanaNavigator,1248974104863
started,bundle,org.eclipse.search,3.4.0.v20080603-2000,org.eclipse.search,1248974105084
activated,view,com.aptana.ide.core.ui,1.2.7.024747,com.aptana.ide.core.ui.AptanaNavigator,1248974105114
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1248974105188
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.import,1248974105237
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1248974106496
