what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.search,3.4.0.v20080603-2000,org.eclipse.search,1248317342534
stopped,bundle,org.eclipse.ltk.ui.refactoring,3.4.0.v20080605-1800,org.eclipse.ltk.ui.refactoring,1248317342535
stopped,bundle,org.eclipse.team.cvs.ui,3.3.100.I20080604,org.eclipse.team.cvs.ui,1248317342535
stopped,bundle,org.eclipse.team.ui,3.4.0.I20080604,org.eclipse.team.ui,1248317342535
stopped,bundle,org.eclipse.emf.compare.ui,0.8.0.v200806180301,org.eclipse.emf.compare.ui,1248317342538
stopped,bundle,org.eclipse.compare,3.4.0.I20080604,org.eclipse.compare,1248317342540
stopped,bundle,org.eclipse.emf.ecoretools.diagram,0.8.0.v200806130600,org.eclipse.emf.ecoretools.diagram,1248317342541
stopped,bundle,org.eclipse.gmf.ecore.editor,2.0.100.v20080610-1132,org.eclipse.gmf.ecore.editor,1248317342548
stopped,bundle,org.eclipse.uml2.diagram.activity,0.8.0.v200806112132,org.eclipse.uml2.diagram.activity,1248317342550
stopped,bundle,org.eclipse.uml2.diagram.clazz,0.8.0.v200806112132,org.eclipse.uml2.diagram.clazz,1248317342551
stopped,bundle,org.eclipse.uml2.diagram.component,0.8.0.v200806112132,org.eclipse.uml2.diagram.component,1248317342552
stopped,bundle,org.eclipse.uml2.diagram.csd,0.8.0.v200806112132,org.eclipse.uml2.diagram.csd,1248317342553
stopped,bundle,org.eclipse.uml2.diagram.deploy,0.8.0.v200806112132,org.eclipse.uml2.diagram.deploy,1248317342554
stopped,bundle,org.eclipse.uml2.diagram.profile,0.8.0.v200806112132,org.eclipse.uml2.diagram.profile,1248317342555
stopped,bundle,org.eclipse.uml2.diagram.statemachine,0.8.0.v200806112132,org.eclipse.uml2.diagram.statemachine,1248317342557
stopped,bundle,org.eclipse.uml2.diagram.usecase,0.8.0.v200806112132,org.eclipse.uml2.diagram.usecase,1248317342558
stopped,bundle,org.eclipse.gmf.runtime.diagram.ui.render,1.1.0.v20080603-1553,org.eclipse.gmf.runtime.diagram.ui.render,1248317342558
stopped,bundle,org.eclipse.gmf.runtime.diagram.ui.printing.render,1.1.0.v20080425-1959,org.eclipse.gmf.runtime.diagram.ui.printing.render,1248317342559
stopped,bundle,org.eclipse.m2m.qvt.oml.runtime.ui,1.0.0.v20080611-1330,org.eclipse.m2m.qvt.oml.runtime.ui,1248317342559
stopped,bundle,org.eclipse.m2m.qvt.oml.runtime,1.0.0.v20080611-1330,org.eclipse.m2m.qvt.oml.runtime,1248317342560
stopped,bundle,org.eclipse.ui.externaltools,3.2.0.v20080514-1542,org.eclipse.ui.externaltools,1248317342560
stopped,bundle,org.eclipse.jet.ui,0.9.0.v20080527,org.eclipse.jet.ui,1248317342560
stopped,bundle,org.eclipse.m2m.atl.adt.editor,2.0.0.v200806101117,org.eclipse.m2m.atl.adt.editor,1248317342560
stopped,bundle,org.eclipse.m2m.atl.engine.emfvm,2.0.0.v200806101117,org.eclipse.m2m.atl.engine.emfvm,1248317342561
stopped,bundle,org.eclipse.m2m.atl.adt.debug,2.0.0.v200806101117,org.eclipse.m2m.atl.adt.debug,1248317342561
