what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.m2m.atl.adt.perspective,2.0.0.v200806101117,org.eclipse.m2m.atl.adt.perspective,1248317342562
stopped,bundle,org.eclipse.m2m.qvt.oml.common.ui,1.0.0.v20080611-1330,org.eclipse.m2m.qvt.oml.common.ui,1248317342563
stopped,bundle,org.eclipse.m2m.qvt.oml.project,1.0.0.v20080611-1330,org.eclipse.m2m.qvt.oml.project,1248317342563
stopped,bundle,com.palm.pdt.ui,0.9.2.200907131829,com.palm.pdt.ui,1248317342563
stopped,bundle,org.eclipse.debug.ui,3.4.0.v20080529-1300,org.eclipse.debug.ui,1248317342613
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.0.v20080605-1731,org.eclipse.equinox.p2.ui.sdk,1248317342615
stopped,bundle,org.eclipse.equinox.p2.ui,1.0.0.v20080530-1237,org.eclipse.equinox.p2.ui,1248317342615
stopped,bundle,org.eclipse.equinox.security.ui,1.0.0.v20080603-1810,org.eclipse.equinox.security.ui,1248317342633
stopped,bundle,org.eclipse.emf.teneo.hibernate.eclipse,1.0.0.v200806111928,org.eclipse.emf.teneo.hibernate.eclipse,1248317342633
stopped,bundle,org.eclipse.emf.teneo.jpox.eclipse,1.0.0.v200806111928,org.eclipse.emf.teneo.jpox.eclipse,1248317342634
stopped,bundle,org.eclipse.emf.teneo.eclipse,1.0.0.v200806111928,org.eclipse.emf.teneo.eclipse,1248317342634
stopped,bundle,org.eclipse.emf.cheatsheets,2.4.0.v200806091234,org.eclipse.emf.cheatsheets,1248317342673
stopped,bundle,org.eclipse.sdk,3.4.0.v200806172000,org.eclipse.sdk,1248317342691
stopped,bundle,org.eclipse.ui.cheatsheets,3.3.100.v20080508,org.eclipse.ui.cheatsheets,1248317342692
stopped,bundle,org.eclipse.help.ui,3.3.100.v20080521,org.eclipse.help.ui,1248317342693
stopped,bundle,org.eclipse.jsch.ui,1.1.100.I20080415,org.eclipse.jsch.ui,1248317342693
stopped,bundle,org.eclipse.mylyn.monitor.ui,3.0.0.v20080619-1900,org.eclipse.mylyn.monitor.ui,1248317342762
stopped,bundle,org.eclipse.ui.browser,3.2.200.v20080507,org.eclipse.ui.browser,1248317342763
stopped,bundle,org.eclipse.emf.validation.ui.ide,1.2.0.v200805130238,org.eclipse.emf.validation.ui.ide,1248317342764
stopped,bundle,org.eclipse.emf.validation.ui,1.2.0.v200805130238,org.eclipse.emf.validation.ui,1248317342764
stopped,bundle,org.eclipse.gmf.runtime.diagram.ui.providers.ide,1.1.0.v20080425-1959,org.eclipse.gmf.runtime.diagram.ui.providers.ide,1248317342765
stopped,bundle,org.eclipse.gmf.runtime.common.ui.action.ide,1.1.0.v20080425-1959,org.eclipse.gmf.runtime.common.ui.action.ide,1248317342765
stopped,bundle,org.eclipse.emf.ecoretools.diagram.ui.outline,0.8.0.v200806130600,org.eclipse.emf.ecoretools.diagram.ui.outline,1248317342766
stopped,bundle,org.eclipse.gmf.runtime.diagram.ui.geoshapes,1.1.0.v20080503-1740,org.eclipse.gmf.runtime.diagram.ui.geoshapes,1248317342766
stopped,bundle,org.eclipse.gmf.runtime.diagram.ui.printing,1.1.0.v20080501-1739,org.eclipse.gmf.runtime.diagram.ui.printing,1248317342767
