what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.m2m.atl.adt.wizard,2.0.0.v200806101117,org.eclipse.m2m.atl.adt.wizard,1249000772949
started,bundle,org.eclipse.pde.ui,3.4.0.v20080530,org.eclipse.pde.ui,1249000772949
started,bundle,org.eclipse.ui.views.log,1.0.0.v20080522-2200,org.eclipse.ui.views.log,1249000772949
started,bundle,com.aptana.ide.core,1.2.7.024747,com.aptana.ide.core,1249000772949
started,bundle,com.aptana.ide.core.ui,1.2.7.024747,com.aptana.ide.core.ui,1249000772949
started,bundle,com.aptana.ide.db.ui,1.2.7.024747,com.aptana.ide.db.ui,1249000772949
started,bundle,com.aptana.ide.debug.core,1.2.7.024747,com.aptana.ide.debug.core,1249000772949
started,bundle,com.aptana.ide.debug.ui,1.2.7.024747,com.aptana.ide.debug.ui,1249000772949
started,bundle,com.aptana.ide.documentation,1.2.7.024747,com.aptana.ide.documentation,1249000772949
started,bundle,com.aptana.ide.epl,1.2.7.024747,com.aptana.ide.epl,1249000772949
started,bundle,com.aptana.ide.extras,1.2.7.024747,com.aptana.ide.extras,1249000772949
started,bundle,com.aptana.ide.framework.jaxer,1.2.7.024747,com.aptana.ide.framework.jaxer,1249000772949
started,bundle,com.aptana.ide.framework.jaxer.server.macosx,1.2.7.024747,com.aptana.ide.framework.jaxer.server.macosx,1249000772949
started,bundle,com.aptana.ide.intro,1.2.7.024747,com.aptana.ide.intro,1249000772949
started,bundle,com.aptana.ide.samples,1.2.7.024747,com.aptana.ide.samples,1249000772949
started,bundle,com.aptana.ide.server,1.2.7.024747,com.aptana.ide.server,1249000772949
started,bundle,com.aptana.ide.server.cloud,1.2.7.024747,com.aptana.ide.server.cloud,1249000772949
started,bundle,com.aptana.ide.server.core,1.2.7.024747,com.aptana.ide.server.core,1249000772949
started,bundle,com.aptana.ide.server.jetty,1.2.7.024747,com.aptana.ide.server.jetty,1249000772950
started,bundle,com.aptana.ide.server.portal,1.2.7.024747,com.aptana.ide.server.portal,1249000772950
started,bundle,com.aptana.ide.ssh,1.2.7.024747,com.aptana.ide.ssh,1249000772950
started,bundle,com.aptana.ide.syncing,1.2.7.024747,com.aptana.ide.syncing,1249000772950
started,bundle,com.aptana.ide.update,1.2.7.024747,com.aptana.ide.update,1249000772950
started,bundle,com.aptana.ide.professional.licensing,1.2.7.024688_200905101214,com.aptana.ide.professional.licensing,1249000772982
started,bundle,org.eclipse.epp.usagedata.ui,1.0.0.R200806162215,org.eclipse.epp.usagedata.ui,1249000773956
