what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1230130763057
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1230130791375
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.import,1230130791446
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1230130795159
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1230130801451
started,bundle,org.eclipse.pde.core,3.4.0.v20080604-2000,org.eclipse.pde.core,1230130812125
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1230130813936
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1230130815778
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.delete,1230130815818
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.refresh,1230130823800
activated,view,org.eclipse.ui.ide,3.4.0.I20080606-1300,org.eclipse.ui.views.ProblemView,1230130831950
started,bundle,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit,1230130832204
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1230130834902
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1230130856273
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1230130861950
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1230130864225
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1230130885070
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.properties,1230130885104
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1230130888769
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1230131165621
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1230131172760
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1230131194602
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.import,1230131194640
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.import,1230131194640
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.refresh,1230131199543
