what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1230131201927
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1230131216352
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1230131221252
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1230131225124
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1230131225762
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1230131234478
executed,command,org.eclipse.debug.ui,3.4.0.v20080529-1300,org.eclipse.debug.ui.commands.RunLast,1230131234921
started,bundle,org.eclipse.core.variables,3.2.100.v20080529-1300,org.eclipse.core.variables,1230131235283
opened,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1230131236209
started,bundle,org.eclipse.emf.mint,0.7.0.v200806172223,org.eclipse.emf.mint,1230131467566
started,bundle,org.eclipse.emf.mint.ui,0.7.0.v200806172223,org.eclipse.emf.mint.ui,1230131467572
opened,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1230131474810
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1230131475085
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1230131484268
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1230131484520
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1230131543111
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1230131543233
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1230131553371
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1230131557475
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1230131614978
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.properties,1230131615088
opened,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1230131623867
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1230131623926
started,bundle,org.eclipse.mylyn.ide.ant,3.0.0.v20080619-1900,org.eclipse.mylyn.ide.ant,1230131637946
started,bundle,org.eclipse.mylyn.java.ui,3.0.0.v20080619-1900,org.eclipse.mylyn.java.ui,1230131637964
