what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1230130308009
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1230130308112
closed,view,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.internal.introview,1230130308151
started,bundle,org.eclipse.jdt.debug,3.4.0.v20080604,org.eclipse.jdt.debug,1230130309028
started,bundle,org.eclipse.jdt.debug.ui,3.3.0.v20080603,org.eclipse.jdt.debug.ui,1230130309340
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1230130315704
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1230130319731
started,bundle,org.eclipse.ltk.core.refactoring,3.4.0.v20080603-2000,org.eclipse.ltk.core.refactoring,1230130321847
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.0.v20080605-1800,org.eclipse.ltk.ui.refactoring,1230130321864
started,bundle,org.eclipse.compare,3.4.0.I20080604,org.eclipse.compare,1230130322205
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1230130324915
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1230130381545
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.properties,1230130381612
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1230130382804
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1230130386477
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1230130390565
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1230130672737
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.properties,1230130672818
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1230130677793
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1230130729570
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.import,1230130729603
started,bundle,org.eclipse.m2m.atl.engine.vm,2.0.0.v200806101117,org.eclipse.m2m.atl.engine.vm,1230130733770
started,bundle,org.eclipse.m2m.atl.adt.editor,2.0.0.v200806101117,org.eclipse.m2m.atl.adt.editor,1230130733771
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1230130735572
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1230130758200
