what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.uml2.diagram.deploy,0.8.0.v200806112132,org.eclipse.uml2.diagram.deploy,1242680811928
started,bundle,org.eclipse.uml2.diagram.parser,0.8.0.v200806112132,org.eclipse.uml2.diagram.parser,1242680811929
started,bundle,org.eclipse.uml2.diagram.profile,0.8.0.v200806112132,org.eclipse.uml2.diagram.profile,1242680811929
started,bundle,org.eclipse.uml2.diagram.statemachine,0.8.0.v200806112132,org.eclipse.uml2.diagram.statemachine,1242680811930
started,bundle,org.eclipse.uml2.diagram.usecase,0.8.0.v200806112132,org.eclipse.uml2.diagram.usecase,1242680811931
started,bundle,org.eclipse.uml2.uml,2.2.0.v200805141133,org.eclipse.uml2.uml,1242680811932
started,bundle,org.eclipse.uml2.uml.edit,2.2.0.v200805131030,org.eclipse.uml2.uml.edit,1242680811940
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1242680850337
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1242680854629
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1242680858130
started,bundle,org.eclipse.m2m.atl.engine.vm,2.0.0.v200806101117,org.eclipse.m2m.atl.engine.vm,1242680858753
started,bundle,org.eclipse.m2m.atl.adt.editor,2.0.0.v200806101117,org.eclipse.m2m.atl.adt.editor,1242680858754
activated,editor,org.eclipse.uml2.diagram.usecase,0.8.0.v200806112132,org.eclipse.uml2.diagram.usecase.part.UMLDiagramEditorID,1242680861490
opened,editor,org.eclipse.uml2.diagram.usecase,0.8.0.v200806112132,org.eclipse.uml2.diagram.usecase.part.UMLDiagramEditorID,1242680865709
activated,editor,org.eclipse.uml2.diagram.usecase,0.8.0.v200806112132,org.eclipse.uml2.diagram.usecase.part.UMLDiagramEditorID,1242680865941
opened,editor,org.eclipse.uml2.diagram.clazz,0.8.0.v200806112132,org.eclipse.uml2.diagram.clazz.part.UMLDiagramEditorID,1242680869776
activated,editor,org.eclipse.uml2.diagram.clazz,0.8.0.v200806112132,org.eclipse.uml2.diagram.clazz.part.UMLDiagramEditorID,1242680870112
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1242762684653
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1242762889483
activated,editor,org.eclipse.uml2.diagram.usecase,0.8.0.v200806112132,org.eclipse.uml2.diagram.usecase.part.UMLDiagramEditorID,1242762895044
activated,editor,org.eclipse.uml2.diagram.clazz,0.8.0.v200806112132,org.eclipse.uml2.diagram.clazz.part.UMLDiagramEditorID,1242762896875
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1242762914162
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1242762916935
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.saveAs,1242762917991
started,bundle,org.eclipse.gmf.runtime.diagram.ui.geoshapes,1.1.0.v20080503-1740,org.eclipse.gmf.runtime.diagram.ui.geoshapes,1242762932076
