what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.emf.search.genmodel.ui,0.7.0.v200806130939,org.eclipse.emf.search.genmodel.ui,1241631623827
stopped,bundle,org.eclipse.gmf.bridge.ui.dashboard,2.0.0.v20080417-1610,org.eclipse.gmf.bridge.ui.dashboard,1241631623850
stopped,bundle,org.eclipse.gmf.bridge.ui,1.1.100.v20080417-1610,org.eclipse.gmf.bridge.ui,1241631623850
stopped,bundle,org.eclipse.gmf.bridge,1.1.0.v20080528-1052,org.eclipse.gmf.bridge,1241631624606
stopped,bundle,org.eclipse.gmf.codegen.edit,2.1.0.v20080610-1132,org.eclipse.gmf.codegen.edit,1241631624606
stopped,bundle,org.eclipse.gmf.codegen,2.1.0.v20080610-1132,org.eclipse.gmf.codegen,1241631624606
stopped,bundle,org.eclipse.gmf.graphdef.codegen,2.0.100.v20080528-1052,org.eclipse.gmf.graphdef.codegen,1241631624757
stopped,bundle,org.eclipse.gmf.map.edit,2.1.0.v20080610-1132,org.eclipse.gmf.map.edit,1241631624797
stopped,bundle,org.eclipse.gmf.graphdef.edit,2.0.100.v20080610-1132,org.eclipse.gmf.graphdef.edit,1241631624798
stopped,bundle,org.eclipse.gmf.map,2.1.0.v20080521,org.eclipse.gmf.map,1241631624798
stopped,bundle,org.eclipse.gmf.tooldef.edit,2.0.0.v20080610-1132,org.eclipse.gmf.tooldef.edit,1241631624937
stopped,bundle,org.eclipse.gmf.tooldef,2.0.0.v20080417-1610,org.eclipse.gmf.tooldef,1241631624937
stopped,bundle,org.eclipse.gmf.common,1.1.1.v20080610-1132,org.eclipse.gmf.common,1241631625063
stopped,bundle,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui,1241631625063
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.0.0.v20080619-1900,org.eclipse.mylyn.bugzilla.ui,1241631625063
stopped,bundle,org.eclipse.mylyn.ide.ui,3.0.0.v20080619-1900,org.eclipse.mylyn.ide.ui,1241631625063
stopped,bundle,org.eclipse.mylyn.team.ui,3.0.0.v20080619-1900,org.eclipse.mylyn.team.ui,1241631625063
stopped,bundle,org.eclipse.mylyn.resources.ui,3.0.0.v20080619-1900,org.eclipse.mylyn.resources.ui,1241631625064
stopped,bundle,org.eclipse.mylyn.context.ui,3.0.0.v20080619-1900,org.eclipse.mylyn.context.ui,1241631625064
stopped,bundle,org.eclipse.mylyn.help.ui,3.0.0.v20080619-1900,org.eclipse.mylyn.help.ui,1241631625064
stopped,bundle,org.eclipse.mylyn.tasks.bugs,3.0.0.v20080619-1900,org.eclipse.mylyn.tasks.bugs,1241631625064
stopped,bundle,org.eclipse.mylyn.tasks.ui,3.0.0.v20080619-1900,org.eclipse.mylyn.tasks.ui,1241631625064
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.300.v200805152207,org.eclipse.wst.dtd.ui,1241631625183
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.101.v200806051910,org.eclipse.wst.xsd.ui,1241631625190
stopped,bundle,org.eclipse.wst.xml.ui,1.0.400.v200806051910,org.eclipse.wst.xml.ui,1241631625191
