what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.uml2.diagram.deploy,0.8.0.v200806112132,org.eclipse.uml2.diagram.deploy,1241709087678
started,bundle,org.eclipse.uml2.diagram.parser,0.8.0.v200806112132,org.eclipse.uml2.diagram.parser,1241709087723
started,bundle,org.eclipse.uml2.diagram.profile,0.8.0.v200806112132,org.eclipse.uml2.diagram.profile,1241709087781
started,bundle,org.eclipse.uml2.diagram.statemachine,0.8.0.v200806112132,org.eclipse.uml2.diagram.statemachine,1241709087832
started,bundle,org.eclipse.uml2.diagram.usecase,0.8.0.v200806112132,org.eclipse.uml2.diagram.usecase,1241709087847
started,bundle,org.eclipse.uml2.uml,2.2.0.v200805141133,org.eclipse.uml2.uml,1241709087926
started,bundle,org.eclipse.uml2.uml.edit,2.2.0.v200805131030,org.eclipse.uml2.uml.edit,1241709088227
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1241709103122
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1241709103347
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1241709107234
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1241709118715
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.export,1241709119215
activated,editor,org.eclipse.uml2.diagram.usecase,0.8.0.v200806112132,org.eclipse.uml2.diagram.usecase.part.UMLDiagramEditorID,1241709126453
started,bundle,org.eclipse.debug.ui,3.4.0.v20080529-1300,org.eclipse.debug.ui,1241709129661
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20080514-1542,org.eclipse.ui.externaltools,1241709129851
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1241709194785
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1241709904970
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1241709907661
started,bundle,org.eclipse.jdt.debug,3.4.0.v20080604,org.eclipse.jdt.debug,1241709911638
started,bundle,org.eclipse.jdt.debug.ui,3.3.0.v20080603,org.eclipse.jdt.debug.ui,1241709913129
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1241711176823
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1241728205317
activated,editor,org.eclipse.uml2.diagram.usecase,0.8.0.v200806112132,org.eclipse.uml2.diagram.usecase.part.UMLDiagramEditorID,1241728209095
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1241728210178
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1241728217764
