what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1241549514268
activated,editor,org.eclipse.uml2.diagram.usecase,0.8.0.v200806112132,org.eclipse.uml2.diagram.usecase.part.UMLDiagramEditorID,1241549524526
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1241549556122
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1241549601799
activated,editor,org.eclipse.uml2.diagram.clazz,0.8.0.v200806112132,org.eclipse.uml2.diagram.clazz.part.UMLDiagramEditorID,1241553917467
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1241553961366
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1241554984278
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1241556906797
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1241556912447
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1241556913609
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1241557297102
started,bundle,org.eclipse.uml2.diagram.clazz.search,0.7.0.v200806130939,org.eclipse.uml2.diagram.clazz.search,1241557354926
started,bundle,org.eclipse.emf.search.ui,0.7.0.v200806130939,org.eclipse.emf.search.ui,1241557355097
started,bundle,org.eclipse.uml2.search.common.ui,0.7.0.v200806130939,org.eclipse.uml2.search.common.ui,1241557355156
started,bundle,org.eclipse.search,3.4.0.v20080603-2000,org.eclipse.search,1241557355296
started,bundle,org.eclipse.emf.search,0.7.0.v200806130939,org.eclipse.emf.search,1241557369463
started,bundle,org.eclipse.emf.search.common.ui,0.7.0.v200806130939,org.eclipse.emf.search.common.ui,1241557369526
started,bundle,org.eclipse.compare,3.4.0.I20080604,org.eclipse.compare,1241557370104
started,bundle,org.eclipse.gmf.runtime.emf.clipboard.core,1.1.0.v20080425-1959,org.eclipse.gmf.runtime.emf.clipboard.core,1241557370722
opened,editor,org.eclipse.uml2.diagram.usecase,0.8.0.v200806112132,org.eclipse.uml2.diagram.usecase.part.UMLDiagramEditorID,1241557647190
activated,editor,org.eclipse.uml2.diagram.usecase,0.8.0.v200806112132,org.eclipse.uml2.diagram.usecase.part.UMLDiagramEditorID,1241557647519
activated,editor,org.eclipse.uml2.diagram.usecase,0.8.0.v200806112132,org.eclipse.uml2.diagram.usecase.part.UMLDiagramEditorID,1241557648307
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.save,1241557678254
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.save,1241557702524
activated,editor,org.eclipse.uml2.diagram.clazz,0.8.0.v200806112132,org.eclipse.uml2.diagram.clazz.part.UMLDiagramEditorID,1241557704783
