what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1241626236072
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1241626237382
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1241628695162
activated,editor,org.eclipse.uml2.diagram.usecase,0.8.0.v200806112132,org.eclipse.uml2.diagram.usecase.part.UMLDiagramEditorID,1241628762789
activated,editor,org.eclipse.uml2.diagram.usecase,0.8.0.v200806112132,org.eclipse.uml2.diagram.usecase.part.UMLDiagramEditorID,1241628828579
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1241628837031
activated,editor,org.eclipse.uml2.diagram.usecase,0.8.0.v200806112132,org.eclipse.uml2.diagram.usecase.part.UMLDiagramEditorID,1241628837638
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1241628860521
activated,editor,org.eclipse.uml2.diagram.usecase,0.8.0.v200806112132,org.eclipse.uml2.diagram.usecase.part.UMLDiagramEditorID,1241628861268
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1241629075169
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1241629195103
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1241629217564
opened,editor,org.eclipse.uml2.uml.editor,2.2.0.v200805131030,org.eclipse.uml2.uml.editor.presentation.UMLEditorID,1241629217857
activated,editor,org.eclipse.uml2.uml.editor,2.2.0.v200805131030,org.eclipse.uml2.uml.editor.presentation.UMLEditorID,1241629217949
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1241629221362
activated,editor,org.eclipse.uml2.diagram.usecase,0.8.0.v200806112132,org.eclipse.uml2.diagram.usecase.part.UMLDiagramEditorID,1241629221715
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1241629286082
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1241629339240
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1241630067514
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1241630067634
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1241630090847
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1241631600518
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1241631600632
started,bundle,org.eclipse.mylyn.ide.ant,3.0.0.v20080619-1900,org.eclipse.mylyn.ide.ant,1241631604005
started,bundle,org.eclipse.mylyn.java.ui,3.0.0.v20080619-1900,org.eclipse.mylyn.java.ui,1241631604156
