what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.compare,3.4.0.I20080604,org.eclipse.compare,1242762937302
started,bundle,org.eclipse.gmf.runtime.emf.clipboard.core,1.1.0.v20080425-1959,org.eclipse.gmf.runtime.emf.clipboard.core,1242762940910
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1242762949848
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1242763315406
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1242763315672
started,bundle,org.eclipse.ltk.core.refactoring,3.4.0.v20080603-2000,org.eclipse.ltk.core.refactoring,1242763317123
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1242763322418
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1242763330286
started,bundle,org.eclipse.jdt.apt.core,3.3.100.v20080513-1235,org.eclipse.jdt.apt.core,1242763333580
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1242763340012
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1242763344378
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1242763348518
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1242763365608
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.newWizard,1242763365647
activated,editor,org.eclipse.uml2.diagram.usecase,0.8.0.v200806112132,org.eclipse.uml2.diagram.usecase.part.UMLDiagramEditorID,1242763369358
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1242763392455
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1242763695077
activated,editor,org.eclipse.uml2.diagram.usecase,0.8.0.v200806112132,org.eclipse.uml2.diagram.usecase.part.UMLDiagramEditorID,1242763721655
activated,editor,org.eclipse.uml2.diagram.clazz,0.8.0.v200806112132,org.eclipse.uml2.diagram.clazz.part.UMLDiagramEditorID,1242763722445
started,bundle,org.eclipse.mylyn.ide.ant,3.0.0.v20080619-1900,org.eclipse.mylyn.ide.ant,1243024562573
started,bundle,org.eclipse.mylyn.java.ui,3.0.0.v20080619-1900,org.eclipse.mylyn.java.ui,1243024563607
started,bundle,org.eclipse.mylyn.resources.ui,3.0.0.v20080619-1900,org.eclipse.mylyn.resources.ui,1243024567015
closed,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1243024625048
stopped,bundle,org.eclipse.mylyn.ide.ant,3.0.0.v20080619-1900,org.eclipse.mylyn.ide.ant,1243024657919
stopped,bundle,org.eclipse.uml2.diagram.codegen.edit,0.8.0.v200806112132,org.eclipse.uml2.diagram.codegen.edit,1243024657987
